Product ID,Title,Price ($),Original Price ($),Savings (%),Rating (★),Reviews,Orders,Category,URL,Image URL,Search Keyword,Scraped Date,Profit Margin (%)
10050000000,Elite Smartwatch Sport Band Heart Rate Monitor,42.82,72.91,41,4.2,4456,35977,Electronics,https://www.aliexpress.com/item/10050000000.html,https://ae01.alicdn.com/kf/g0-764645-L.jpg,smartwatch,2026-02-05 23:46:14,60
10050000001,Waterproof OLED Smart Watch Fitness,55.48,92.42,40,4.9,865,32636,Electronics,https://www.aliexpress.com/item/10050000001.html,https://ae01.alicdn.com/kf/g0-899588-L.jpg,smartwatch,2026-02-05 23:46:14,60
10050000002,Smart Watch Max Fitness Tracker Blood Pressure,19.99,40.78,51,4.6,2987,44989,Electronics,https://www.aliexpress.com/item/10050000002.html,https://ae01.alicdn.com/kf/g0-595514-L.jpg,smartwatch,2026-02-05 23:46:14,60
10050000003,Elite Digital Watch Android iOS Compatible,78.14,165.55,53,4.6,1739,17727,Electronics,https://www.aliexpress.com/item/10050000003.html,https://ae01.alicdn.com/kf/g0-280135-L.jpg,smartwatch,2026-02-05 23:46:14,60
10050000004,Pro Smartwatch Sport Band Heart Rate Monitor,15.84,21.82,27,3.6,1200,28516,Electronics,https://www.aliexpress.com/item/10050000004.html,https://ae01.alicdn.com/kf/g0-919116-L.jpg,smartwatch,2026-02-05 23:46:14,60
10050000005,Smart Watch GPS Fitness Tracker Blood Pressure,36.67,89.39,59,4.7,1049,49328,Electronics,https://www.aliexpress.com/item/10050000005.html,https://ae01.alicdn.com/kf/g0-127790-L.jpg,smartwatch,2026-02-05 23:46:14,60
10050000006,Waterproof Elite Smart Watch Fitness,34.53,81.41,58,3.6,1592,7033,Electronics,https://www.aliexpress.com/item/10050000006.html,https://ae01.alicdn.com/kf/g0-965165-L.jpg,smartwatch,2026-02-05 23:46:14,60
10050000007,Bluetooth GPS Smart Watch Pedometer,77.86,125.37,38,4.0,3464,28181,Electronics,https://www.aliexpress.com/item/10050000007.html,https://ae01.alicdn.com/kf/g0-632032-L.jpg,smartwatch,2026-02-05 23:46:14,60
10050000008,Max Digital Watch Android iOS Compatible,23.31,42.74,45,4.7,786,27034,Electronics,https://www.aliexpress.com/item/10050000008.html,https://ae01.alicdn.com/kf/g0-942800-L.jpg,smartwatch,2026-02-05 23:46:14,60
10050000009,Bluetooth GPS Smart Watch Pedometer,53.01,104.20,49,4.3,4180,45462,Electronics,https://www.aliexpress.com/item/10050000009.html,https://ae01.alicdn.com/kf/g0-528077-L.jpg,smartwatch,2026-02-05 23:46:14,60
10050000010,AMOLED Smartwatch Sport Band Heart Rate Monitor,38.37,52.54,27,4.6,137,46568,Electronics,https://www.aliexpress.com/item/10050000010.html,https://ae01.alicdn.com/kf/g0-662450-L.jpg,smartwatch,2026-02-05 23:46:14,60
10050000011,Bluetooth Ultra Smart Watch Pedometer,67.46,166.50,59,4.5,4008,36866,Electronics,https://www.aliexpress.com/item/10050000011.html,https://ae01.alicdn.com/kf/g0-907197-L.jpg,smartwatch,2026-02-05 23:46:14,60
10050000012,Smart Watch Pro Fitness Tracker Blood Pressure,44.99,99.72,55,3.9,4727,1608,Electronics,https://www.aliexpress.com/item/10050000012.html,https://ae01.alicdn.com/kf/g0-947633-L.jpg,smartwatch,2026-02-05 23:46:14,60
10050000013,Elite Smartwatch Sport Band Heart Rate Monitor,57.10,135.51,58,4.5,2172,36798,Electronics,https://www.aliexpress.com/item/10050000013.html,https://ae01.alicdn.com/kf/g0-835746-L.jpg,smartwatch,2026-02-05 23:46:14,60
10050000014,AMOLED Smartwatch Sport Band Heart Rate Monitor,33.92,55.92,39,3.9,4977,48732,Electronics,https://www.aliexpress.com/item/10050000014.html,https://ae01.alicdn.com/kf/g0-980316-L.jpg,smartwatch,2026-02-05 23:46:14,60
10050000015,Waterproof OLED Smart Watch Fitness,47.81,83.30,43,3.5,3757,3406,Electronics,https://www.aliexpress.com/item/10050000015.html,https://ae01.alicdn.com/kf/g0-538749-L.jpg,smartwatch,2026-02-05 23:46:14,60
10050000016,Waterproof OLED Smart Watch Fitness,67.15,157.40,57,4.4,2214,16461,Electronics,https://www.aliexpress.com/item/10050000016.html,https://ae01.alicdn.com/kf/g0-985674-L.jpg,smartwatch,2026-02-05 23:46:14,60
10050000017,Elite Smartwatch Sport Band Heart Rate Monitor,39.71,91.64,57,4.2,4202,43307,Electronics,https://www.aliexpress.com/item/10050000017.html,https://ae01.alicdn.com/kf/g0-512092-L.jpg,smartwatch,2026-02-05 23:46:14,60
10050000018,AMOLED Smartwatch Sport Band Heart Rate Monitor,72.57,104.83,31,4.7,3163,49491,Electronics,https://www.aliexpress.com/item/10050000018.html,https://ae01.alicdn.com/kf/g0-271726-L.jpg,smartwatch,2026-02-05 23:46:14,60
10050000019,Bluetooth OLED Smart Watch Pedometer,45.31,56.68,20,4.7,1089,14018,Electronics,https://www.aliexpress.com/item/10050000019.html,https://ae01.alicdn.com/kf/g0-624678-L.jpg,smartwatch,2026-02-05 23:46:14,60
